way_id;change_type;category;attribute;value_old;value_new;name;highway;length_m;confidence;note;speed_kph_old;speed_kph_new;speed_delta
139257636;attr_changed;speed;maxspeed;50;80;;trunk_link;191.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;50.0;80.0;30.0
142147143;attr_changed;speed;maxspeed;;30;Jana Želivského;secondary;112.5;high;;;30.0;
142263900;attr_changed;speed;maxspeed;;50;Kodaňská;tertiary;37.8;high;;;50.0;
142378697;attr_changed;speed;maxspeed;70|80;80;Barrandovský most|Jižní spojka;trunk;1057.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 70.0-80.0, nové 80.0-80.0 km/h);80.0;80.0;0.0
142378698;attr_changed;speed;maxspeed;70|80;80;Barrandovský most|Jižní spojka;trunk;1057.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 70.0-80.0, nové 80.0-80.0 km/h);80.0;80.0;0.0
142503170;attr_changed;speed;maxspeed;;50;28. pluku;tertiary;407.6;high;;;50.0;
142810797;attr_changed;speed;maxspeed;;50;Vrbenského;secondary;34.0;high;;;50.0;
143271737;attr_changed;speed;maxspeed;;50;Lindavská;residential;28.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
148597217;attr_changed;speed;maxspeed;;30;Mahenova|Starokošířská;residential;265.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;30.0;
150691243;attr_changed;speed;maxspeed;50|80|90;50|60|80;;motorway_link;277.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 50.0-90.0, nové 50.0-80.0 km/h);90.0;80.0;-10.0
166805562;attr_changed;speed;maxspeed;;30;Lesáků;residential;465.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;30.0;
168398446;attr_changed;speed;maxspeed;;30;Nad Lesním divadlem;residential;392.6;high;;;30.0;
169309818;attr_changed;speed;maxspeed;50;50|70|90;Pražská|Ústecká;secondary;2290.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;50.0;90.0;40.0
169569364;attr_changed;speed;maxspeed;;50;Prokopova;tertiary;13.1;high;;;50.0;
169818010;attr_changed;speed;maxspeed;;50;Glowackého|Krosenská;residential;407.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
171920603;attr_changed;speed;maxspeed;50;30|50;Komořanská;tertiary;615.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;50.0;50.0;0.0
172184290;attr_changed;speed;maxspeed;;80;;trunk_link;89.6;high;;;80.0;
172187370;attr_changed;speed;maxspeed;130|80;130;;motorway_link;244.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 80.0-130.0, nové 130.0-130.0 km/h);130.0;130.0;0.0
172814041;attr_changed;speed;maxspeed;;50;Kodaňská;tertiary;57.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
172983406;attr_changed;speed;maxspeed;;50;Kavkazská;residential;175.7;high;;;50.0;
173868639;attr_changed;speed;maxspeed;;50;Na Farkách;residential;667.8;high;;;50.0;
177212649;attr_changed;speed;maxspeed;40|50;30;;trunk_link;92.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 40.0-50.0, nové 30.0-30.0 km/h);50.0;30.0;-20.0
179556193;attr_changed;speed;maxspeed;40;20;U Sportoviště;living_street;189.0;high;;40.0;20.0;-20.0
185204942;attr_changed;speed;maxspeed;;20;náměstí Jiřího z Poděbrad|náměstí Jiřího z Poděbrad;living_street;139.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;20.0;
185809254;attr_changed;speed;maxspeed;70|80;80;Barrandovský most|Jižní spojka;trunk;1057.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 70.0-80.0, nové 80.0-80.0 km/h);80.0;80.0;0.0
185809257;attr_changed;speed;maxspeed;70|80;80;Barrandovský most|Jižní spojka;trunk;1057.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 70.0-80.0, nové 80.0-80.0 km/h);80.0;80.0;0.0
190907698;attr_changed;speed;maxspeed;80;60;;trunk_link;289.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;80.0;60.0;-20.0
197174985;attr_changed;speed;maxspeed;50;30|50;Komořanská;tertiary;615.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;50.0;50.0;0.0
200597630;attr_changed;speed;maxspeed;;20;Karla Rachůnka;residential;137.7;high;;;20.0;
200597632;attr_changed;speed;maxspeed;30;20;Josefa Vašíčka;residential;86.8;high;;30.0;20.0;-10.0
200597635;attr_changed;speed;maxspeed;;20;Jana Marka;residential;125.6;high;;;20.0;
207527338;attr_changed;speed;maxspeed;;20;Osvětová;living_street|residential;168.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;20.0;
208404938;attr_changed;speed;maxspeed;20|CZ:urban;20;K Nové Vsi|Prokopské údolí;residential|unclassified;1122.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 20.0-50.0, nové 20.0-20.0 km/h);50.0;20.0;-30.0
208405151;attr_changed;speed;maxspeed;20;20|50;Hlubočepská;living_street|tertiary;337.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;20.0;50.0;30.0
213888731;attr_changed;speed;maxspeed;80;60;;trunk_link;289.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;80.0;60.0;-20.0
219471069;attr_changed;speed;maxspeed;50;30;Zlatnice;residential;106.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;50.0;30.0;-20.0
220877523;attr_changed;speed;maxspeed;;20;Jana Marka;residential;124.0;high;;;20.0;
225835088;attr_changed;speed;maxspeed;30|50;30;Na Rovině;residential;231.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 30.0-50.0, nové 30.0-30.0 km/h);50.0;30.0;-20.0
226869358;attr_changed;speed;maxspeed;;30;Vranská;residential;17.9;high;;;30.0;
228145224;attr_changed;speed;maxspeed;;30;K Hájovně;residential;31.8;high;;;30.0;
229468797;attr_changed;speed;maxspeed;20;50;Bodláková|Branská|Pýrová;living_street|residential;548.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně;20.0;50.0;30.0
232842473;attr_changed;speed;maxspeed;20|50;20;Sázavská;living_street;104.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 20.0-50.0, nové 20.0-20.0 km/h);50.0;20.0;-30.0
235158130;attr_changed;speed;maxspeed;;50;Gdaňská;residential;387.1;high;;;50.0;
235158172;attr_changed;speed;maxspeed;;50;Toruňská;residential;115.1;high;;;50.0;
245440859;attr_changed;speed;maxspeed;50;;Výstavní;tertiary;72.8;high;;50.0;;
245440863;attr_changed;speed;maxspeed;50;30;Výstavní;tertiary;133.4;high;;50.0;30.0;-20.0
251476094;attr_changed;speed;maxspeed;;30;Mahenova|Starokošířská;residential;265.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;30.0;
253623707;attr_changed;speed;maxspeed;50|80;80;;trunk_link;260.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 50.0-80.0, nové 80.0-80.0 km/h);80.0;80.0;0.0
264659153;attr_changed;speed;maxspeed;;50;U Uranie;secondary;17.7;high;;;50.0;
264910414;attr_changed;speed;maxspeed;;30;Bessemerova;residential;379.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;30.0;
264910415;attr_changed;speed;maxspeed;;30;Bessemerova;residential;462.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;30.0;
288780877;attr_changed;speed;maxspeed;;50;Ortenovo náměstí;secondary;55.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
288780878;attr_changed;speed;maxspeed;;50;Ortenovo náměstí;secondary;147.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
288786499;attr_changed;speed;maxspeed;;50;Ortenovo náměstí;secondary;147.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
294623880;attr_changed;speed;maxspeed;;50;Bucharova;secondary;157.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
294992029;attr_changed;speed;maxspeed;70;50|70;Jeremiášova;secondary;442.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;70.0;70.0;0.0
294992030;attr_changed;speed;maxspeed;70;50|70;Jeremiášova;secondary;442.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;70.0;70.0;0.0
300782780;attr_changed;speed;maxspeed;;30;;residential;45.0;high;;;30.0;
301403168;attr_changed;speed;maxspeed;;50;Kodaňská;tertiary;247.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
305863751;attr_changed;speed;maxspeed;30|50;30;Trojská;tertiary;679.8;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 30.0-50.0, nové 30.0-30.0 km/h);50.0;30.0;-20.0
306741885;attr_changed;speed;maxspeed;30|50;30;Václavské náměstí;residential;82.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 30.0-50.0, nové 30.0-30.0 km/h);50.0;30.0;-20.0
308288697;attr_changed;speed;maxspeed;70;50|70;Barrandovský most;trunk;355.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;70.0;70.0;0.0
308288698;attr_changed;speed;maxspeed;70;50|70;Barrandovský most;trunk;355.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;70.0;70.0;0.0
308288700;attr_changed;speed;maxspeed;70;70|80;Barrandovský most;trunk;293.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;70.0;80.0;10.0
318814973;attr_changed;speed;maxspeed;;50;;residential;12.9;high;;;50.0;
319684677;attr_changed;speed;maxspeed;;50;Čimická;residential;248.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
325163046;attr_changed;speed;maxspeed;50;30;;trunk_link;60.6;high;;50.0;30.0;-20.0
332810339;attr_changed;speed;maxspeed;50;80;Kbelská;trunk;366.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;50.0;80.0;30.0
338048194;attr_changed;speed;maxspeed;;30;Na Srpečku;residential;593.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;30.0;
345306209;attr_changed;speed;maxspeed;;50;Lovosická;tertiary;154.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
346305939;attr_changed;speed;maxspeed;;50;Zbraslavské náměstí;tertiary;54.2;high;;;50.0;
346933457;attr_changed;speed;maxspeed;50;;Cíglerova;tertiary;94.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;50.0;;
348178300;attr_changed;speed;maxspeed;50;30;Bojasova|Slancova;residential;442.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;50.0;30.0;-20.0
348178301;attr_changed;speed;maxspeed;50;30;Bojasova|Slancova;residential;442.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;50.0;30.0;-20.0
348178302;attr_changed;speed;maxspeed;50;30;Bojasova|Slancova;residential;442.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;50.0;30.0;-20.0
354680574;attr_changed;speed;maxspeed;70;70|80;Barrandovský most;trunk;293.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;70.0;80.0;10.0
354680575;attr_changed;speed;maxspeed;70;50|70;Barrandovský most;trunk;355.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;70.0;70.0;0.0
358514964;attr_changed;speed;maxspeed;40;30|40;Netlucká|Starodubečská;tertiary;222.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;40.0;40.0;0.0
358514965;attr_changed;speed;maxspeed;40;30|40;Netlucká|Starodubečská;tertiary;222.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;40.0;40.0;0.0
358514966;attr_changed;speed;maxspeed;40;30|40;Netlucká|Starodubečská;tertiary;222.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;40.0;40.0;0.0
365260289;attr_changed;speed;maxspeed;;50;Kodaňská;tertiary;187.0;high;;;50.0;
365276484;attr_changed;speed;maxspeed;30;30|50;Petržílkova;residential;169.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;30.0;50.0;20.0
368884169;attr_changed;speed;maxspeed;;30;Konopáskova|Ovocná;residential;440.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;30.0;
377105229;attr_changed;speed;maxspeed;;50;;residential;18.6;high;;;50.0;
386357287;attr_changed;speed;maxspeed;30;30|50;Podbělohorská;secondary;132.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;30.0;50.0;20.0
386908297;attr_changed;speed;maxspeed;30;30|50;Liberijská;residential;102.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;30.0;50.0;20.0
392513559;attr_changed;speed;maxspeed;;50;Podhajská pole;residential;83.5;high;;;50.0;
403446203;attr_changed;speed;maxspeed;;30;Šatrova;residential;109.3;high;;;30.0;
433545674;attr_changed;speed;maxspeed;50|80;80;;trunk_link;260.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 50.0-80.0, nové 80.0-80.0 km/h);80.0;80.0;0.0
435696261;attr_changed;speed;maxspeed;;30;K Lesu;residential;32.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;30.0;
435696262;attr_changed;speed;maxspeed;;30;K Lesu;residential;194.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;30.0;
435704694;attr_changed;speed;maxspeed;;30|50;Peroutkova;tertiary;301.1;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
436510912;attr_changed;speed;maxspeed;;50;Katovická;residential;340.9;high;;;50.0;
438366432;attr_changed;speed;maxspeed;;30;Pod Radnicí;residential;59.0;high;;;30.0;
463005990;attr_changed;speed;maxspeed;50;30|50;Komořanská;tertiary;615.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;50.0;50.0;0.0
475554717;attr_changed;speed;maxspeed;;50;Vrbenského;secondary;33.7;high;;;50.0;
480956584;attr_changed;speed;maxspeed;;50;Bucharova;primary;151.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
481376396;attr_changed;speed;maxspeed;;130|90;;motorway_link;199.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;130.0;
481798770;attr_changed;speed;maxspeed;;50;Petržílkova;residential;40.2;high;;;50.0;
481891298;attr_changed;speed;maxspeed;30;30|50;Petržílkova;residential;169.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;30.0;50.0;20.0
484802784;attr_changed;speed;maxspeed;;50;Ortenovo náměstí;secondary;55.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
484802786;attr_changed;speed;maxspeed;;50;Ortenovo náměstí;secondary;57.5;high;;;50.0;
484810984;attr_changed;speed;maxspeed;;50;Vrbenského;secondary;120.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
486731520;attr_changed;speed;maxspeed;20;30;K Lesu;residential;108.2;high;;20.0;30.0;10.0
487506928;attr_changed;speed;maxspeed;;70;Kunratická spojka;tertiary;551.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;70.0;
488203022;attr_changed;speed;maxspeed;;50;Na Poříčí;residential;126.6;high;;;50.0;
488203023;attr_changed;speed;maxspeed;;50;Na Poříčí;residential;140.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
489290107;attr_changed;speed;maxspeed;30;30|50;Liberijská;residential;102.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně;30.0;50.0;20.0
490713053;attr_changed;speed;maxspeed;30|50;30;Matějská;residential;145.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 30.0-50.0, nové 30.0-30.0 km/h);50.0;30.0;-20.0
490969186;attr_changed;speed;maxspeed;;50;Bucharova;primary;151.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
491593104;attr_changed;speed;maxspeed;50;80;Kbelská;trunk;366.6;low;hodnota odvozena ze sloučené hrany – ověřit ručně;50.0;80.0;30.0
498952950;attr_changed;speed;maxspeed;50|70;50;Strakonická;secondary;1145.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 50.0-70.0, nové 50.0-50.0 km/h);70.0;50.0;-20.0
500914352;attr_changed;speed;maxspeed;50|70;50;Strakonická;secondary;330.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 50.0-70.0, nové 50.0-50.0 km/h);70.0;50.0;-20.0
507852721;attr_changed;speed;maxspeed;20|CZ:urban;CZ:urban;K Dalejím|Prokopské údolí;unclassified;1282.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 20.0-50.0, nové 50.0-50.0 km/h);50.0;50.0;0.0
508290785;attr_changed;speed;maxspeed;50|80|90;50|60|80;;motorway_link;277.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 50.0-90.0, nové 50.0-80.0 km/h);90.0;80.0;-10.0
508290786;attr_changed;speed;maxspeed;80;60;;trunk_link;289.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;80.0;60.0;-20.0
508290787;attr_changed;speed;maxspeed;80;60;;trunk_link;289.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;80.0;60.0;-20.0
521809363;attr_changed;speed;maxspeed;40;20|40;U Sportoviště;living_street|residential;191.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;40.0;40.0;0.0
548171856;attr_changed;speed;maxspeed;30;30|50;Podbělohorská;secondary;132.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;30.0;50.0;20.0
550881470;attr_changed;speed;maxspeed;;50;Lovosická;tertiary;186.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
553644554;attr_changed;speed;maxspeed;;50;Minská;residential;25.9;high;;;50.0;
559429583;attr_changed;speed;maxspeed;60;60|80;Štěrboholská spojka;trunk;1909.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;60.0;80.0;20.0
559706568;attr_changed;speed;maxspeed;;50;U Uranie;secondary;37.7;high;;;50.0;
559706574;attr_changed;speed;maxspeed;;50;U Uranie;secondary;39.5;high;;;50.0;
559706578;attr_changed;speed;maxspeed;;50;U Uranie;secondary;192.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
561887312;attr_changed;speed;maxspeed;;50;U Uranie;secondary;91.0;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
562777220;attr_changed;speed;maxspeed;100;100|80;Rozvadovská spojka;trunk;1948.2;low;hodnota odvozena ze sloučené hrany – ověřit ručně;100.0;100.0;0.0
567016151;attr_changed;speed;maxspeed;50|80;80;;trunk_link;260.9;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 50.0-80.0, nové 80.0-80.0 km/h);80.0;80.0;0.0
569966222;attr_changed;speed;maxspeed;;50;Poznaňská|Těšínská;residential;184.4;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
583962444;attr_changed;speed;maxspeed;;50;U Uranie;secondary;7.0;high;;;50.0;
583962445;attr_changed;speed;maxspeed;;50;U Uranie;secondary;100.2;high;;;50.0;
588999561;attr_changed;speed;maxspeed;;30;Ke Lhoteckému lesu;residential;156.9;high;;;30.0;
591366476;attr_changed;speed;maxspeed;40;50;Lamačova;tertiary;13.1;high;;40.0;50.0;10.0
591897916;attr_changed;speed;maxspeed;40;50;Lamačova;tertiary;8.3;high;;40.0;50.0;10.0
593090910;attr_changed;speed;maxspeed;;50;Kodaňská;tertiary;57.5;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;50.0;
593104451;attr_changed;speed;maxspeed;;50;Kodaňská;tertiary;99.6;high;;;50.0;
593196918;attr_changed;speed;maxspeed;;30;U Tvrze;secondary;63.7;low;hodnota odvozena ze sloučené hrany – ověřit ručně;;30.0;
593434856;attr_changed;speed;maxspeed;30|50;30;Zájezdská;tertiary;53.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 30.0-50.0, nové 30.0-30.0 km/h);50.0;30.0;-20.0
593434858;attr_changed;speed;maxspeed;30|50;50;Zájezdská;tertiary;365.3;low;hodnota odvozena ze sloučené hrany – ověřit ručně (rozsah staré 30.0-50.0, nové 50.0-50.0 km/h);50.0;50.0;0.0
